attach_id,LOC,avg_cyclomatic,cnt_func,maxnesting,ratio_comment,page_rank,betweenness,closeness,indegree,outdegree,crash_inducing
8652287,1952.0,3.0,96.0,4.0,0.15,1.65,71474.06,1.66,6.0,25.0,False
8390187,2014.0,3.0,36.5,3.5,0.14,11.84,1859924.18,2.01,78.0,60.0,False
656941,1049.0,5.0,42.0,5.0,0.13,3.07,73684.46,3.05,17.0,66.0,False
8521263,2484.0,3.0,82.0,5.0,0.12,34.61,55871.21,1.79,43.0,43.0,False
8521266,2484.0,3.0,106.0,5.0,0.19,34.61,43860.51,1.79,40.0,43.0,False
788023,241.0,1.5,10.0,1.5,0.18,1.75,62263.02,2.15,5.0,44.0,False
788025,232.0,3.0,4.0,3.0,0.12,1.82,102.06,2.15,4.0,39.0,False
788026,168.5,2.5,12.0,2.0,0.07,1.65,51.03,2.15,2.0,37.5,False
656962,226.0,2.0,16.0,3.0,0.18,2.54,172.5,3.05,1.0,21.5,False
8652356,3098.0,4.0,116.5,5.0,0.14,1.33,0.0,0.47,0.0,0.0,False
8390214,4286.0,4.0,176.0,5.0,0.21,2.01,60443.84,2.01,7.0,97.0,False
8652362,1413.0,2.0,116.0,2.0,0.11,8.54,207009.57,1.66,58.0,59.0,False
788044,3282.0,4.0,109.0,3.0,0.09,1.84,692.35,2.15,1.0,5.0,False
8652365,2308.0,4.0,121.0,3.0,0.16,3.53,67091.51,1.66,18.0,58.0,False
8652366,1540.0,2.0,260.0,3.0,0.11,1.5,50891.72,1.66,2.0,24.0,False
8652367,1662.0,2.5,137.0,3.0,0.38,1.41,42753.37,1.66,1.0,32.0,False
656976,236.5,1.0,15.5,1.0,0.66,8.42,46280.05,3.05,21.5,5.5,False
788055,216.0,3.0,19.0,5.0,0.03,1.98,1950.66,2.15,3.0,27.0,False
8652382,1988.0,3.5,107.0,3.5,0.3,47.91,873683.9,1.66,99.0,65.0,False
788064,1828.0,2.0,188.0,3.0,0.19,111.97,917143.43,2.15,471.0,72.0,False
788066,260.0,2.0,14.0,3.0,0.12,1.89,0.0,2.15,1.0,5.0,False
525929,192.5,3.5,5.0,2.5,0.46,2.69,0.0,3.33,1.0,22.0,False
657002,531.0,6.0,19.0,5.0,0.06,2.28,0.0,0.78,0.0,0.0,False
788108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
788109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
8652433,3302.0,4.0,133.0,5.0,0.13,1.33,0.0,0.47,0.0,0.0,False
8521362,102.0,1.0,5.0,0.0,0.23,1.45,286.13,1.79,3.0,17.0,False
8390293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
8390295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
8390296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
8390298,1959.0,4.5,97.5,5.5,0.19,1.86,177231.94,2.01,6.0,76.5,False
788123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
8390300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
8390312,2647.0,8.0,45.0,7.0,0.34,15.15,87080.97,2.01,86.0,44.0,False
525993,1290.0,4.0,69.0,7.0,0.17,2.59,0.0,3.33,0.0,46.0,False
525997,1154.5,3.5,58.5,5.0,0.23,3.14,12862.74,3.33,8.0,58.0,False
525998,1154.5,3.5,58.5,5.0,0.23,3.14,12862.74,3.33,8.0,58.0,False
8519965,786.0,4.0,36.0,5.0,0.14,2.25,25193.07,1.79,19.0,45.0,False
8521399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
8521401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
8521402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
526011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
526012,0.0,0.0,0.0,0.0,0.0,2.59,0.0,0.91,0.0,0.0,False
8607350,155.0,7.0,9.0,4.0,0.13,1.3,0.0,1.69,0.0,7.0,False
657095,0.0,0.0,0.0,0.0,0.0,14.47,141034.22,3.05,33.0,7.0,False
8652489,858.0,6.0,25.0,4.0,0.07,1.73,33725.04,1.66,6.0,42.0,False
8521419,6787.0,4.0,1515.5,4.0,0.18,18.22,630236.78,1.79,39.5,69.5,False
657106,0.0,0.0,0.0,0.0,0.0,2.28,0.0,0.78,0.0,0.0,False
8498126,515.0,2.0,24.0,2.0,0.18,2.17,654.68,1.8,6.0,13.0,True
8652504,195.5,1.5,16.5,1.0,0.11,1.48,9.88,1.66,3.0,14.0,False
788187,727.0,3.0,25.0,2.0,0.11,23.64,810391.69,2.15,51.0,45.0,False
526049,3017.0,3.5,55.5,3.5,0.33,2.59,0.0,0.91,0.0,0.0,False
8390373,570.5,3.0,12.5,3.0,0.26,1.91,183.2,2.01,7.0,4.0,False
8390374,1005.0,9.0,27.0,4.0,0.05,14.28,1041665.2,2.01,52.0,82.0,False
788204,2414.0,1.0,167.0,2.0,0.46,1.57,0.0,0.57,0.0,0.0,False
657134,2843.0,5.0,70.5,5.5,0.48,6.07,112993.78,3.05,38.0,95.0,False
8521455,129.0,0.0,0.0,0.0,0.37,7.55,3.0,1.79,5.0,1.0,False
526066,2094.0,2.0,212.0,2.0,0.28,7.55,32183.18,3.33,24.0,38.0,False
788213,792.0,1.0,40.0,1.5,0.43,7.57,49592.22,2.15,17.0,27.0,False
788214,2858.0,4.0,95.0,7.0,0.08,1.84,2916.95,2.15,2.0,29.0,False
8652536,103.0,3.0,5.5,1.5,0.35,1.46,105.08,1.66,4.0,20.0,False
657148,2575.0,6.0,106.0,8.0,0.03,2.48,27656.76,3.05,3.0,86.0,False
8521470,6885.5,2.5,1552.0,4.0,0.15,97.24,4825171.25,1.79,138.0,57.0,False
8521471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
8652546,468.5,3.5,13.5,2.0,0.09,1.73,33725.04,1.66,6.0,42.0,False
8652547,468.5,3.5,13.5,2.0,0.09,1.73,33725.04,1.66,6.0,42.0,False
526102,1048.0,4.0,35.0,3.0,0.17,5.61,86745.98,3.33,21.0,36.0,False
8390427,752.0,2.0,63.0,3.0,0.16,3.53,32584.31,2.01,17.0,63.0,False
657180,145.0,3.5,10.5,2.5,0.06,2.38,388.09,3.05,1.0,21.5,False
657183,223.0,1.0,5.0,0.0,1.5,19.03,17299.87,3.05,33.5,5.0,False
788259,628.0,2.0,16.0,2.0,0.1,2.06,0.0,1.36,0.5,0.0,False
526117,5865.5,5.0,191.0,5.5,0.17,8.13,33427.05,3.33,38.5,63.0,False
788264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
8390441,209.0,2.0,12.0,2.0,0.31,23.84,589903.32,2.01,117.0,10.0,False
8521516,1477.0,4.0,46.0,6.0,0.07,1.3,0.0,0.49,0.0,0.0,False
8521519,3090.0,2.0,176.0,4.0,0.12,1.3,0.0,0.49,0.0,0.0,False
526131,450.0,5.0,18.0,4.0,0.13,2.68,0.0,3.33,1.0,24.0,False
8521528,215.0,7.0,12.0,4.0,0.08,1.5,443.1,1.79,4.0,23.0,False
526137,640.0,2.0,28.0,2.0,0.18,4.68,58481.78,3.33,7.0,20.0,False
8390459,1352.0,4.0,71.0,4.0,0.11,1.79,203.32,2.01,3.0,39.0,False
8652611,505.0,4.0,16.0,3.0,0.18,1.45,14607.58,1.66,2.0,19.0,False
8521540,1154.0,1.0,90.0,2.0,0.28,74.88,8435.1,1.79,43.0,14.0,False
8672909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
8652640,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
788324,1280.0,3.0,72.0,4.0,0.1,1.57,0.0,0.57,0.0,0.0,False
8652654,1633.0,2.0,94.0,3.0,0.2,1.46,22109.16,1.66,4.0,56.0,False
8652655,3530.0,3.0,177.0,4.0,0.14,3.75,275071.77,1.66,4.0,65.0,False
8652658,519.0,2.5,16.5,3.0,0.2,1.57,41959.04,1.66,5.0,48.0,False
526195,339.0,2.0,31.0,3.0,0.27,2.71,1801.75,3.33,2.0,27.0,False
8521593,2734.0,8.0,36.0,6.0,0.39,1.75,2694.5,1.79,8.0,46.0,False
657274,140.0,4.0,9.0,4.0,0.0,2.28,0.0,3.05,0.0,24.0,False
8652677,0.0,0.0,0.0,0.0,0.0,1.33,0.0,0.47,0.0,0.0,False
526223,592.0,5.0,9.0,4.0,0.31,2.59,0.0,3.33,0.0,23.0,False
657318,2316.0,6.0,72.0,6.0,0.18,3.13,19835.57,3.05,13.0,54.0,False
437241,1097.0,4.0,41.0,4.0,0.29,3.92,1127.5,3.33,11.0,30.0,False
8390627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
8390630,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
8652775,1256.0,4.0,67.0,4.0,0.14,5.3,58409.27,1.66,42.0,56.0,False
8652787,3768.0,4.0,133.0,4.0,0.2,3.91,931.39,1.66,13.0,17.0,False
8652798,6652.0,5.0,195.0,5.0,0.06,1.33,0.0,1.66,0.0,76.0,False
8390660,774.5,2.5,28.0,4.0,0.13,3.37,70769.74,2.01,8.0,26.0,False
788486,229.5,4.5,9.0,2.0,0.3,1.68,21.77,2.15,3.0,24.0,False
657415,247.0,2.0,10.5,2.0,0.3,2.41,1018.66,3.05,3.0,37.0,False
8390671,1153.0,2.0,4.0,1.0,0.09,1.64,0.0,2.01,0.0,7.0,False
788497,5295.0,3.0,188.0,6.0,0.42,1.87,102719.09,2.15,5.0,92.0,False
788513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
8652837,0.0,0.0,0.0,0.0,0.0,1.33,0.0,0.47,0.0,0.0,False
788529,1072.0,3.0,31.0,2.0,1.53,1.74,31387.54,1.36,2.0,18.0,False
8521778,652.5,2.0,21.0,2.0,0.46,3.51,336492.33,1.79,34.0,60.5,False
8390707,6458.5,2.0,348.0,3.5,0.27,7.44,974883.37,2.01,60.0,197.0,False
657466,282.0,3.0,18.0,3.0,0.06,2.33,0.0,3.05,1.0,40.0,False
657477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
526415,1299.0,12.0,20.0,7.0,0.23,2.59,0.0,0.91,0.0,0.0,False
788564,1254.0,2.0,36.0,3.0,0.07,1.84,97692.59,2.15,4.0,40.0,False
788565,1453.0,3.0,101.0,4.0,0.12,3.09,624397.99,2.15,31.0,129.0,False
721252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
657509,3217.0,4.0,136.0,4.0,0.07,2.28,0.0,0.78,0.0,0.0,False
657517,663.5,4.5,23.5,3.5,0.15,2.61,0.0,3.05,2.0,8.0,False
657522,500.5,1.5,36.0,2.0,0.07,4.57,399730.85,3.05,16.0,50.0,False
8652920,1575.0,4.0,65.0,5.0,0.19,14.87,36414.15,1.66,50.0,51.0,False
8652926,1292.0,3.0,54.0,5.0,0.06,9.22,506228.16,1.66,26.0,34.0,False
8652927,1292.0,3.0,54.0,5.0,0.06,9.22,506228.16,1.66,26.0,34.0,False
677568,2830.0,0.0,0.0,0.0,0.0,2.77,15228.02,1.72,3.0,8.0,False
8521865,5431.0,3.5,251.5,6.5,0.17,40.39,268524.24,1.79,31.0,60.5,True
8521869,6660.5,3.5,129.5,5.0,0.59,3.58,1218553.77,1.79,27.0,180.0,False
526478,0.0,0.0,0.0,0.0,0.0,2.59,0.0,0.91,0.0,0.0,False
8521875,1382.0,3.0,51.0,3.0,0.24,2.35,45108.14,1.79,12.0,48.0,False
657570,0.0,0.0,0.0,0.0,0.0,2.28,0.0,0.78,0.0,0.0,False
8390832,778.5,5.0,19.5,3.0,0.1,2.16,26358.93,2.01,8.0,57.0,False
788664,227.0,1.0,12.0,0.0,0.3,8.63,16529.56,2.15,14.0,3.0,False
526523,57.0,4.0,2.0,1.0,0.05,18.54,17651.42,3.33,7.0,3.0,False
788681,519.0,2.0,26.0,2.0,0.2,4.57,23141.55,2.15,12.0,24.0,False
788682,849.0,4.0,40.5,4.0,0.15,2.14,2691.95,2.15,8.5,33.5,True
788683,1063.5,1.0,92.0,2.0,0.48,5.13,166491.86,2.15,48.5,69.0,False
8521935,3825.5,5.0,130.0,5.0,0.17,19.37,170968.64,1.79,13.0,48.5,False
8521936,10684.0,5.0,309.0,8.0,0.19,5.84,1249910.97,1.79,45.0,151.0,False
8563749,6024.0,5.0,215.0,6.0,0.19,2.21,35154.45,1.76,9.0,69.0,False
788706,736.0,10.0,10.0,5.0,0.11,1.57,0.0,2.15,0.0,18.0,False
788707,1738.0,3.0,106.0,5.0,0.14,3.26,45932.04,2.15,26.0,58.0,False
8651132,91.0,1.0,1.0,0.0,0.4,1.54,144272.49,1.66,3.0,26.0,False
8653035,0.0,0.0,0.0,0.0,0.0,1.33,0.0,0.47,0.0,0.0,False
8390892,7700.5,2.0,117.5,2.0,0.09,3.88,29722.41,2.01,14.0,59.0,False
8390899,946.0,5.0,22.0,3.0,0.06,9.48,294907.72,2.01,32.0,71.0,False
8653051,1292.0,3.0,54.0,5.0,0.06,9.22,506228.16,1.66,26.0,34.0,False
657671,818.0,2.0,29.0,3.0,0.21,4.04,15256.28,3.05,6.0,56.0,False
8563761,6024.0,5.0,215.0,6.0,0.19,2.21,35154.45,1.76,9.0,69.0,False
8390953,2118.0,3.5,95.0,6.0,0.14,1.9,7355.04,2.01,3.0,81.0,False
8390955,416.0,1.0,13.0,1.0,0.12,3.46,18865.41,2.01,15.0,15.0,False
788782,1020.0,10.0,28.0,4.0,0.13,2.36,0.0,2.15,6.0,0.0,False
788788,630.0,1.0,34.0,1.0,0.25,4.21,107026.82,2.15,25.0,36.0,False
788789,992.5,1.5,48.5,3.0,0.43,3.08,29925.45,2.15,16.0,40.0,False
648579,539.5,3.5,33.0,3.5,0.18,2.53,6724.02,3.15,2.5,37.0,False
526652,297.0,3.0,15.0,2.0,0.29,20.12,6512.17,3.33,40.0,37.0,False
526653,844.0,2.0,17.0,2.0,0.29,2.59,0.0,0.91,0.0,0.0,False
526654,877.5,4.0,26.5,4.0,0.2,3.73,3824.1,3.33,8.0,16.5,False
788827,112.0,4.0,6.0,3.0,0.31,1.71,439.32,2.15,2.0,19.0,False
8391009,5950.0,4.0,22.0,3.0,0.06,3.88,29722.41,2.01,14.0,59.0,False
8653158,1312.0,1.0,19.0,0.0,0.01,48.05,0.0,1.66,25.0,1.0,False
657767,7010.0,9.0,129.0,6.0,0.28,11.76,8785.85,3.05,10.0,45.0,False
8522089,1453.5,2.0,73.5,3.0,0.15,3.54,15937.53,1.79,9.0,28.5,False
8653164,636.0,1.0,44.0,1.0,0.03,1.33,0.0,0.47,0.0,0.0,True
8653165,0.0,0.0,0.0,0.0,0.0,1.33,0.0,0.47,0.0,0.0,True
8653168,299.0,1.0,7.0,0.0,0.21,1.73,897.16,1.66,7.0,5.0,True
612073,5405.5,7.0,147.5,5.5,0.17,8.65,251117.37,3.29,41.0,106.0,False
526712,7493.0,4.0,254.0,7.0,0.22,3.2,51455.57,3.33,11.0,105.0,False
657787,2944.0,4.0,91.0,4.0,0.34,4.3,18395.56,3.05,16.0,47.0,False
8653186,1014.0,3.0,54.0,2.0,0.18,13.18,700357.14,1.66,35.0,77.0,False
788881,1020.0,2.0,55.0,3.0,0.21,1.76,71893.48,2.15,5.0,47.0,False
657812,984.0,1.0,66.0,2.0,0.42,44.51,3227.87,3.05,38.0,7.0,False
657817,3033.0,1.0,260.0,2.0,0.06,2.28,0.0,0.78,0.0,0.0,False
8391069,478.0,5.0,33.0,6.0,0.04,1.68,0.0,2.01,1.0,34.0,False
8653215,225.0,5.0,8.0,2.0,0.15,1.44,1333.7,1.66,2.0,20.0,False
612082,772.0,2.0,26.0,4.0,0.17,3.71,12043.86,3.29,8.0,23.0,False
8653231,412.0,4.0,17.0,5.0,0.25,1.57,138.42,1.66,5.0,16.0,False
8391088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
526769,1144.0,4.0,55.0,5.0,0.21,2.79,199.84,3.33,3.0,36.0,False
8522163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
8585630,132.0,1.5,7.0,1.5,0.43,1.31,0.0,0.48,0.0,0.0,False
788919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
8653240,836.0,2.0,39.5,3.0,0.34,3.34,80395.27,1.66,7.0,27.0,False
657851,179.0,2.0,10.0,1.0,0.25,3.45,2176.05,3.05,4.0,8.0,True
8391100,482.5,3.0,12.5,3.0,0.18,1.73,2019.93,2.01,2.0,30.0,False
657853,1386.5,4.5,43.5,2.5,2.67,173.33,300976.7,3.05,151.0,29.5,True
612085,0.0,0.0,0.0,0.0,0.0,2.51,0.0,0.86,0.0,0.0,False
8391109,2418.5,3.0,80.0,5.0,0.32,4.03,1071137.91,2.01,25.0,121.0,False
8391113,0.0,0.0,0.0,0.0,0.0,9.48,294907.72,2.01,32.0,71.0,False
8391118,900.0,4.0,18.0,3.0,0.22,1.64,0.0,0.54,0.0,0.0,False
8522192,5249.0,1.0,304.0,1.0,0.49,1.3,0.0,0.49,0.0,0.0,False
657876,2413.0,2.5,111.0,3.5,0.05,3.84,18647.05,3.05,10.0,78.0,False
657879,291.0,4.0,9.0,2.0,0.16,2.28,0.0,3.05,0.0,15.0,False
788955,3113.0,4.0,118.5,5.5,0.12,2.61,29954.56,1.36,12.0,38.5,False
8391135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
8522211,990.0,1.0,96.0,1.0,0.06,1.69,319.66,1.79,4.0,25.0,False
788975,850.0,3.5,28.5,3.5,0.07,1.94,12989.79,2.15,6.0,51.0,False
8391155,2156.0,5.0,75.0,6.0,0.15,12.36,6205165.28,2.01,52.0,182.0,False
8653301,3491.0,4.0,121.0,4.0,0.2,8.07,398816.17,1.66,41.0,45.0,False
8522234,322.0,4.0,16.0,4.0,0.1,1.3,0.0,1.79,0.0,16.0,False
8653313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
8653319,1198.0,3.0,74.0,4.0,0.15,1.35,0.0,1.66,1.0,41.0,False
8653325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
657936,1242.0,3.0,85.0,5.0,0.16,4.63,80478.76,3.05,14.0,36.0,False
789011,1718.0,2.5,89.0,3.0,0.1,18.04,72060.47,2.15,60.0,39.5,False
8653332,934.0,4.0,50.0,6.0,0.09,2.21,10193.76,1.66,11.0,40.0,False
8391189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
526870,425.5,1.5,16.5,1.5,0.77,2.71,1646.83,3.33,2.0,41.0,False
789023,475.0,1.0,37.0,2.0,0.27,2.08,1000.72,2.15,5.0,12.0,False
789026,7553.0,6.0,184.0,6.0,0.17,5.51,790171.03,2.15,36.0,181.0,False
657956,4050.0,4.0,161.0,5.0,0.23,2.41,3623.72,3.05,4.0,95.0,False
657957,280.5,2.0,11.5,2.0,0.15,2.44,1.63,3.05,2.0,24.0,False
789039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
8653363,6615.0,3.0,160.5,2.5,0.81,11.59,777059.49,1.66,28.5,46.5,False
8653365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
526903,2879.0,2.0,91.0,4.0,0.18,4.68,131872.57,3.33,17.0,44.0,False
526904,2879.0,2.0,91.0,4.0,0.18,4.68,131872.57,3.33,17.0,44.0,False
8391226,1616.0,3.5,49.0,4.5,0.18,2.46,17706.85,2.01,5.5,31.0,False
526922,2879.0,2.0,91.0,4.0,0.18,4.68,131872.57,3.33,17.0,44.0,False
526923,241.0,1.5,14.5,2.0,0.71,3.78,65940.6,3.33,9.5,28.0,False
526930,1097.0,4.0,41.0,4.0,0.29,3.92,1127.5,3.33,11.0,30.0,False
526937,218.0,1.0,9.0,1.0,0.71,2.69,0.0,3.33,1.0,17.0,False
8391259,7206.0,6.0,148.0,9.0,0.34,3.95,62601.16,2.01,27.0,72.0,False
658015,3349.0,5.0,150.0,5.0,0.13,27.24,347289.33,3.05,96.0,94.0,False
658023,2313.0,1.0,38.0,1.0,1.43,98.1,698153.27,3.05,427.0,61.0,False
658036,6205.0,6.0,182.0,8.0,0.25,2.28,0.0,0.78,0.0,0.0,False
526969,64.0,0.0,0.0,0.0,0.08,2.62,0.0,3.33,1.0,2.0,False
789120,7259.0,2.0,466.0,5.0,0.06,157.16,3628536.3,2.15,557.0,94.0,True
8522371,1069.0,1.0,23.0,1.0,0.46,2.11,5918.15,1.79,8.0,28.0,False
8522372,238.0,3.0,13.0,3.0,0.13,2.24,2176.9,1.79,9.0,20.0,False
8522373,632.0,1.0,41.0,1.0,0.46,4.48,3501.69,1.79,33.0,5.0,False
8522374,1382.0,4.0,41.0,6.0,0.46,1.61,2176.9,1.79,8.0,28.0,False
8522376,1069.0,1.0,23.0,1.0,2.09,1.61,2176.9,1.79,8.0,28.0,False
8522377,1554.5,3.0,81.5,3.5,0.42,1.61,2176.9,1.79,8.0,32.0,False
8522382,1727.0,3.0,140.0,3.0,0.21,1.3,0.0,1.79,0.0,36.0,False
8653476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
8391359,1030.5,5.0,29.5,3.5,0.2,1.95,31616.39,2.01,3.0,20.0,False
789185,1304.5,2.5,48.5,3.5,0.17,6.22,97624.61,2.15,70.0,58.5,False
8522439,2049.0,4.0,94.0,5.0,0.14,12.89,1762352.86,1.79,132.0,63.0,False
8653521,4722.0,3.0,234.0,4.0,0.14,6.11,917734.44,1.66,33.0,99.0,False
789217,662.0,4.0,30.0,4.5,0.28,2.81,13100.74,1.36,6.0,17.0,False
612134,3688.0,6.0,117.0,8.0,0.18,3.24,42751.47,3.29,10.0,106.0,False
8391399,559.0,6.0,17.0,9.0,0.15,1.96,363.39,2.01,7.0,19.0,False
8653547,420.0,1.0,728.0,1.0,0.3,8.59,7950.64,1.66,66.0,4.0,False
527088,956.0,4.0,44.0,4.0,0.12,4.87,1915.54,3.33,12.0,23.0,False
658164,2843.0,5.0,70.5,5.5,0.48,6.07,112993.78,3.05,38.0,95.0,False
8653557,1652.5,4.5,70.5,4.0,0.18,1.85,35634.91,1.66,8.0,38.5,False
658167,1579.0,5.0,116.0,4.0,0.28,8.35,2546.96,3.05,13.5,19.0,False
789242,633.0,2.5,58.5,3.5,0.08,1.9,12463.07,2.15,6.0,34.5,False
789254,807.0,5.0,23.0,4.0,0.19,4.19,983.93,2.15,5.0,31.0,False
590295,2401.0,3.0,182.0,4.0,0.1,7.19,74846.65,3.42,8.0,66.0,False
8522508,563.0,1.0,30.0,1.0,0.35,1.3,0.0,0.49,0.0,0.0,False
658189,83.0,3.0,3.0,1.0,0.35,3.21,258.43,3.05,11.0,16.0,False
658192,830.0,4.0,21.0,3.0,0.32,8.35,2546.96,3.05,17.0,19.0,False
527124,11936.0,6.0,216.0,8.0,0.33,7.56,976204.86,3.33,38.0,174.0,False
786905,5397.0,4.0,143.0,5.0,0.06,1.57,0.0,2.15,0.0,56.0,False
8653593,1674.5,5.0,58.5,4.0,0.25,1.58,21378.79,1.66,3.0,23.0,False
8585690,14223.0,4.0,612.0,6.0,0.15,9.01,3392218.65,1.73,73.0,182.0,False
658209,2398.0,6.5,122.5,5.0,0.24,8.35,2546.96,3.05,10.0,19.0,False
789289,3137.0,2.0,30.0,2.0,0.32,5.84,435900.7,1.36,27.0,25.5,False
527149,2617.0,3.0,134.0,5.0,0.19,3.52,4936.46,3.33,10.0,74.0,False
8653616,382.0,3.0,38.0,3.0,0.03,1.33,0.0,0.47,0.0,0.0,False
8653619,505.0,3.5,23.0,3.0,0.07,1.65,10311.31,1.66,8.0,32.0,False
8653621,1867.0,3.0,69.0,6.0,0.1,3.77,35055.01,1.66,3.0,43.0,False
8653634,723.5,2.5,25.5,2.0,0.35,1.33,0.0,0.47,0.0,0.0,False
8653648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
8653650,7468.0,3.0,340.0,5.0,0.21,1.33,0.0,0.47,0.0,0.0,False
8522583,7160.0,9.0,164.0,5.0,0.3,3.55,159479.11,1.79,8.0,43.0,False
789336,340.0,3.0,21.0,3.0,0.03,1.83,830.84,2.15,2.0,24.0,False
8522589,6787.0,4.0,1515.5,4.0,0.18,18.22,630236.78,1.79,39.5,69.5,False
789342,1765.0,1.0,160.0,1.0,0.21,73.03,21593.36,2.15,280.0,4.0,False
502929,1593.0,4.0,68.5,3.5,0.21,9.78,317840.76,3.33,45.0,72.0,False
527210,230.0,1.0,1.0,0.0,2.59,4.44,0.0,3.33,2.0,5.0,False
8522604,491.0,4.0,26.0,3.0,0.07,1.3,0.0,1.79,0.0,34.0,False
8522608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
8653684,387.5,1.0,16.0,1.0,0.15,1.41,83861.44,1.66,2.0,37.0,False
8522613,368.0,2.0,14.5,2.5,0.24,1.3,0.0,1.79,0.0,34.0,False
8522614,1074.0,4.0,47.0,3.0,0.24,1.3,0.0,0.49,0.0,0.0,False
8522626,3849.0,13.0,50.0,5.0,0.07,1.3,0.0,0.49,0.0,0.0,False
8522635,209.0,1.5,11.0,1.0,0.07,5.32,110105.07,1.79,10.5,11.5,False
658324,2261.0,8.0,55.0,5.0,0.3,16.23,8785.85,3.05,10.0,45.0,False
658326,3758.5,5.5,78.5,4.5,0.64,16.23,8785.85,3.05,10.0,45.0,False
8522647,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.49,0.0,0.0,False
658334,612.0,7.0,20.0,4.0,0.14,3.98,14018.99,3.05,15.0,32.0,False
789412,849.0,1.5,31.5,1.5,0.27,5.55,3440.92,2.15,10.0,18.0,False
8522667,1135.0,2.0,85.0,2.0,0.12,3.53,31743.13,1.79,16.5,43.5,False
527279,1856.0,7.0,32.0,4.0,0.19,2.59,0.0,3.33,0.0,25.0,False
527287,1453.0,1.0,18.0,1.0,0.43,2.59,0.0,0.91,0.0,0.0,False
789432,570.0,4.0,19.0,3.0,0.1,1.66,996.03,2.15,2.0,32.0,False
8522687,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.49,0.0,0.0,False
658369,138.0,3.0,11.0,3.0,0.2,2.44,0.0,3.05,2.0,16.0,False
658376,572.0,3.0,26.0,6.0,0.25,2.57,738.84,3.05,5.0,43.0,False
8653769,2316.0,4.0,91.0,6.0,0.07,1.33,0.0,0.47,0.0,0.0,False
658378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
658379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
527328,372.0,3.0,10.0,3.0,0.7,2.67,0.0,3.33,1.0,29.0,False
527333,0.0,0.0,0.0,0.0,0.0,2.59,0.0,0.91,0.0,0.0,False
8653800,4740.5,5.0,137.0,4.0,0.26,20.58,135080.38,1.66,57.5,52.0,False
789481,2858.0,4.0,95.0,7.0,0.08,1.84,2916.95,2.15,2.0,29.0,False
658410,522.0,9.0,6.0,4.0,0.41,2.67,497.0,3.05,2.0,15.0,False
8432807,289.0,2.0,23.5,1.5,0.15,1.74,60779.36,1.96,4.0,33.0,False
789486,126.0,3.0,8.0,2.0,0.07,3.34,317115.98,2.15,18.0,14.0,False
